hash,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_error
1f68c23b997e802d,113,714,0.001325361342776081,0.007068834344375349,7.16406512260437,False,,6.0,1e-12,1000.0,1.0,4,14,12,8,6,4,4,0,0,0,0,0,0,False,0.2541971869323546,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2759059086774467,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 30 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
e1afd26cdb44efa3,69,714,0.002072568666544759,0.017587889110088958,4.1471006870269775,False,,6.0,1e-12,1000.0,1.0,6,14,12,8,6,0,0,0,0,0,0,0,0,False,0.1834065122895574,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 10 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,0.15934812546965155,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 44 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
3ffdb67b10defd1f,43,714,0.0012576659820249946,0.0036249048617702493,1.6134955883026123,True,,6.0,1e-12,1000.0,1.0,2,10,8,6,2,4,2,0,0,0,0,0,0,True,0.14078257423482526,0.017654384197125603,3.4642862876856917,3.5045520615183534,True,True,,True,0.15397090136569913,0.00402494144055172,3.4225179268252788,3.528903089346933,True,True,
65f4d6578cc4d796,45,714,0.0012449700340507878,0.0072279543721328315,2.142334222793579,False,,6.0,1e-12,1000.0,1.0,4,8,12,8,2,2,2,0,0,0,0,0,0,True,0.07047192853145279,0.002280852793916074,3.473431420504852,3.493054212482484,True,False,,False,0.06816839915857198,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 16 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
e3ae9537c48e6293,149,714,0.0017735005777370688,0.010491499999917994,10.206405401229858,False,,6.0,1e-12,1000.0,1.0,2,8,10,10,4,8,4,0,0,0,0,0,0,False,1.1409517215641423,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,1.3242203837284088,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
b395d519c5742dcf,117,714,0.00117621963389357,0.005520552462306878,6.639880895614624,False,,6.0,1e-12,1000.0,1.0,4,12,12,10,4,4,4,2,2,0,0,0,0,False,0.3383940964996287,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 22 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,0.27900758625552347,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
c5c9b2bfde58e33e,105,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,10,10,6,2,4,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,
308985a7e7de4a2b,141,714,0.002190829150519511,0.012418623183626354,8.193805694580078,False,,6.0,1e-12,1000.0,1.0,0,14,12,8,4,8,4,0,0,0,0,0,0,False,0.5778337196265247,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.6316522517090415,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 8 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
bdc397e0a8d9342c,105,714,0.0012236006023794049,0.00648859713949208,6.431097984313965,False,,6.0,1e-12,1000.0,1.0,4,12,10,10,4,4,4,0,0,0,0,0,0,False,0.25420892309343357,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.21663104593344099,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
46870e424427f53d,31,714,nan,nan,0.3382689952850342,False,,6.0,1e-12,1000.0,1.0,0,8,10,4,4,0,0,0,0,0,0,0,0,True,0.21560598450037688,0.0030980245471353067,3.466133316254144,3.536127316959373,True,True,,True,0.16735665125044355,0.0014631611224058556,2.325932863993838,7.361411123538716,False,False,
089919f9c0156b91,111,714,nan,nan,4.03816294670105,False,,6.0,1e-12,1000.0,1.0,0,10,12,10,4,4,2,4,2,0,0,0,0,False,0.7497301492251786,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5462044936614983,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 10 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
b0416fafe5fb65e9,77,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,14,8,8,2,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,
031d5ca1f11a785c,107,714,0.0013264440443979412,0.00828838832193026,6.08762788772583,False,,6.0,1e-12,1000.0,1.0,2,14,12,10,4,4,4,0,0,0,0,0,0,False,0.3098900366519324,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.22834090806286744,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 12 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
b493ca1b55084e34,95,714,0.0013290015326300987,0.006083867245175379,6.8317482471466064,False,,6.0,1e-12,1000.0,1.0,0,12,8,6,6,4,4,0,0,0,0,0,0,False,0.33137223580222264,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.26482746452670003,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
eee0a5c3bc0ad6e3,89,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,14,10,8,2,4,4,2,2,0,0,0,0,,,,,,,,,,,,,,,,
a1fd38cbf2788ca2,53,714,0.0014035723707870717,0.009586981224922957,2.100587844848633,False,,6.0,1e-12,1000.0,1.0,4,8,12,8,2,4,2,0,0,0,0,0,0,True,0.07713433239051681,0.0020738564815117573,3.4472631074163544,3.4767313794231356,True,False,,False,0.06213576908972607,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 22 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
63a815850762723c,125,714,0.0014415735749331703,0.007977467318863868,4.948720932006836,False,,6.0,1e-12,1000.0,1.0,0,10,8,8,4,4,4,4,2,0,0,0,0,False,0.4782989232034236,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4600045966254296,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 14 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
5ccb0fbb28d19211,95,714,nan,nan,5.777585029602051,False,,6.0,1e-12,1000.0,1.0,0,10,12,8,6,4,2,2,2,0,0,0,0,False,1.530509131666193,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,inf,,,,,,Pre-relax force explosion: max|F|=inf eV/Å
f36f898aeca3de58,167,714,0.0031578131336556033,0.020367928469033774,8.10881519317627,False,,6.0,1e-12,1000.0,1.0,4,14,12,8,6,8,2,6,2,0,0,0,0,False,0.35953986972867424,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4411306668910539,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
b35d2c68d009470a,203,714,0.004020414883644423,0.03059940808812138,13.515882015228271,False,,6.0,1e-12,1000.0,1.0,4,14,12,10,6,8,4,4,2,0,0,0,0,False,1.3367694858085668,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.9043012376029173,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
43d4bc7a515bb55d,125,714,0.0013761039592398274,0.006567740814368547,4.4122703075408936,False,,6.0,1e-12,1000.0,1.0,0,10,10,10,4,8,2,4,2,0,0,0,0,False,0.9946363775709854,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5314382699557411,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 13 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
4310de55d291f5d5,105,714,0.0011521599244334409,0.006335031844473946,2.7617273330688477,False,,6.0,1e-12,1000.0,1.0,2,10,10,10,2,8,2,4,2,0,0,0,0,False,0.7812330085166667,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5341299341688693,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 24 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
c3e4a8f8e37def80,95,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,8,10,10,2,4,4,2,2,0,0,0,0,,,,,,,,,,,,,,,,
5dd76f754b0c2691,81,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,0,14,12,8,2,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,
491b3ed8afbf9986,129,714,0.001601226412779734,0.006942080191098984,5.971205234527588,False,,6.0,1e-12,1000.0,1.0,0,12,8,8,6,8,2,4,2,0,0,0,0,False,1.014551889870179,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.523409863650993,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
eb96e09590b11799,85,714,0.0014557347660521306,0.0078000388692601825,5.3024632930755615,False,,6.0,1e-12,1000.0,1.0,2,10,12,8,6,4,2,0,0,0,0,0,0,False,0.33537394559533357,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 19 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,0.29073955917320765,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 13 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
6411e0290d7f672b,39,714,0.0008757583490402597,0.0017738835696583584,1.3961350917816162,False,,6.0,1e-12,1000.0,1.0,0,14,10,4,2,4,2,0,0,0,0,0,0,True,0.10871697914418665,0.0018729847161344576,3.4476501186548383,3.484853661225017,True,False,,False,0.08675169098182654,41.623856295106904,,,,,
f8fb0afef29ebd03,35,714,0.0014500678685287881,0.006806133668150077,1.4678599834442139,False,,6.0,1e-12,1000.0,1.0,4,12,8,6,2,2,2,0,0,0,0,0,0,True,0.12010924175326843,0.002357316209746195,3.423752045275407,3.472273598686211,True,False,,False,0.08947005648670683,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 8 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
cacec870fd531618,161,714,0.001997515093366092,0.015484566091583486,5.7010321617126465,False,,6.0,1e-12,1000.0,1.0,6,10,12,10,4,8,2,6,2,0,0,0,0,False,0.35526988669424586,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2638186576089123,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 18 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
69a13c22c2dc776e,17,714,0.0024337793239520155,0.004196650673115143,1.334634780883789,False,,6.0,1e-12,1000.0,1.0,4,8,4,4,2,0,0,0,0,0,0,0,0,True,0.14681050582724892,0.0038011161013908625,3.472497921431458,3.4841626164263246,True,False,,False,0.16161449529149152,0.037074291057449575,0.8971614626941289,6.615531006627524,False,False,
3f357d43a63b1f23,37,714,0.0009387377139886937,0.0021949131068371903,1.861206293106079,False,,6.0,1e-12,1000.0,1.0,6,8,6,6,4,0,0,0,0,0,0,0,0,True,0.08014690633159134,0.002899799918203331,3.4506813857893874,3.4725636122506245,True,False,,False,0.0668083468836243,0.5204158385191378,-2.413345465613329,26.016628372155488,False,False,
85c9ce169b7e89f2,67,714,0.001761284175108717,0.010235220328369517,2.4895644187927246,False,,6.0,1e-12,1000.0,1.0,6,14,8,6,6,4,2,0,0,0,0,0,0,True,0.11978401811592052,0.003671683652165748,3.4146251535675702,3.544506122133747,True,True,,False,0.09965418031918255,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 12 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
1ae974458e5a964e,75,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,8,12,6,2,4,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,
f3556725c6eaf3a6,45,714,0.001236109898485917,0.006881764314231482,1.8787786960601807,False,,6.0,1e-12,1000.0,1.0,4,14,8,6,2,2,2,2,2,0,0,0,0,True,0.08349180354536845,0.0025532961548525995,3.427048268146372,3.452726572164263,True,False,,False,0.07067763811210087,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
f2967dadeeb769f9,55,714,0.0012557629788476931,0.006924386030807568,2.889854669570923,False,,6.0,1e-12,1000.0,1.0,6,8,6,6,4,2,2,2,2,0,0,0,0,False,0.1171745213479848,0.03649188574848684,3.4542178328103645,3.4602582969191893,True,False,,False,0.0682264538358354,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 53 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
e9a093d1bfab4060,19,714,0.002562007700661048,0.005519180380693369,1.4359357357025146,False,,6.0,1e-12,1000.0,1.0,6,12,12,2,2,0,0,0,0,0,0,0,0,True,0.13758611636064053,0.0019715400714939283,3.429314074418283,3.466226053561339,True,False,,True,0.14936312702735283,0.0018992209964352469,3.3948617117677387,3.533959053967912,True,True,
bc22e81cf7862696,73,714,0.0011921143461346754,0.006059745889146521,2.472648859024048,False,,6.0,1e-12,1000.0,1.0,2,14,10,10,2,8,2,0,0,0,0,0,0,True,0.23818704019604853,0.0028404523116270027,3.473532035463087,3.512701298844828,True,True,,False,0.22029114394101026,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 38 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
0dc76a3161463950,25,714,0.0017287008420160436,0.006514029964522394,1.5118131637573242,False,,6.0,1e-12,1000.0,1.0,6,10,10,2,2,2,2,0,0,0,0,0,0,True,0.10744240232612015,0.001984715930043124,3.4288637002622266,3.4494856088579304,True,False,,True,0.12426465774192368,0.002699979332743907,3.4110576969829474,3.4861754942003884,True,False,
2fe9714a01496e6e,91,714,0.0012794180263463548,0.006758107186852325,4.699164152145386,False,,6.0,1e-12,1000.0,1.0,0,8,6,6,4,4,4,2,2,0,0,0,0,False,0.2908762161858665,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 4 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.243697493541926,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 32 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
16ffb7d3742a878c,65,714,0.001490359156617312,0.00937517972058373,2.790201425552368,False,,6.0,1e-12,1000.0,1.0,4,8,8,8,4,4,2,0,0,0,0,0,0,True,0.17629503329853402,0.001901794025442254,3.423101667480978,3.4808993592184585,True,False,,False,0.11901765149505288,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
e354f6ab2058b928,125,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,8,12,8,2,8,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,
81f632dc60b805df,83,714,0.0019420458205381807,0.015796038677881652,3.7366130352020264,False,,6.0,1e-12,1000.0,1.0,6,10,10,8,4,8,2,0,0,0,0,0,0,False,0.09782516706404741,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.0755104641144179,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
ff68ced88e178c49,35,714,0.0011460471015926727,0.0020396285814224084,1.6738460063934326,False,,6.0,1e-12,1000.0,1.0,2,8,10,8,2,0,0,0,0,0,0,0,0,True,0.27573752932401185,0.001961206253893727,3.3965152666910825,3.4267351295060173,True,False,,True,0.2172206159980676,0.0030878792001545865,3.410785003437635,3.440597607952764,True,False,
477e8fc97d47bc7a,167,714,0.0014151376339171886,0.005324144982196542,7.313321828842163,False,,6.0,1e-12,1000.0,1.0,0,14,12,8,6,8,2,6,2,0,0,0,0,False,0.9321815377472195,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.6916543587735156,,,,,,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair"
