hash,ncoeff,n_train,test_energy_mae_per_atom_eV,test_energy_rmse_per_atom_eV,fit_time_s,meets_all_criteria,error_from_fit,rcut,regularization,weight_energy,weight_force,bessel_polynomial_degree,inverse_polynomial_degree,two_body_radial,three_body_radial,three_body_angular,four_body_radial,four_body_angular,five_body_radial,five_body_angular,six_body_radial,six_body_angular,seven_body_radial,seven_body_angular,tblg_21.78_converged,tblg_21.78_fmax_initial,tblg_21.78_fmax_after,tblg_21.78_ab_separation,tblg_21.78_aa_separation,tblg_21.78_ab_in_target,tblg_21.78_aa_in_target,tblg_21.78_error,tblg_9.43_converged,tblg_9.43_fmax_initial,tblg_9.43_fmax_after,tblg_9.43_ab_separation,tblg_9.43_aa_separation,tblg_9.43_ab_in_target,tblg_9.43_aa_in_target,tblg_9.43_error,tblg_21.78_ab_lt_aa,tblg_21.78_sep_min_in_target,tblg_21.78_sep_max_in_target,tblg_21.78_separations_ok,tblg_9.43_ab_lt_aa,tblg_9.43_sep_min_in_target,tblg_9.43_sep_max_in_target,tblg_9.43_separations_ok
a3fdc9b353e75659,29,714,0.0016824451542773,0.0028126486556984,1.317065954208374,False,,6.0,1e-12,1000.0,1.0,0,8,8,4,2,2,2,0,0,0,0,0,0,True,0.1520675606373295,0.0019393808139735,3.5388202562949296,3.5803220735291426,True,True,,True,0.1164758513204142,0.002710371063009,2.911717122893773,6.118843009217176,False,False,,True,True,True,True,True,False,False,False
cc56e130a8b34c8d,107,714,0.0011222517415378,0.0039809557170181,6.416322469711304,False,,6.0,1e-12,1000.0,1.0,6,12,12,8,4,4,4,2,2,0,0,0,0,False,0.2707641598946124,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 6 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.2900166107683534,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
38ef3836eeb8d701,69,714,0.0013042708060357,0.0060376733929147,2.492340326309204,False,,6.0,1e-12,1000.0,1.0,2,12,12,8,2,8,2,0,0,0,0,0,0,True,0.2177306526925974,0.0046113982749322,3.469752744564996,3.508217124429464,True,True,,False,0.1673512082513552,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 29 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
e6014169fae91cca,43,714,0.0011328153407657,0.0039332990821226,2.1963865756988525,False,,6.0,1e-12,1000.0,1.0,2,12,6,4,4,4,2,0,0,0,0,0,0,True,0.1098294325278832,0.0022651118972663,-6.207904134515179,6.236696210217204,False,False,,True,0.0892938128619606,0.0154253126608248,-0.2959303952655503,5.237466603881448,False,False,,True,False,False,False,False,False,False,False
37c1610bd2f66677,135,714,0.0023033469655829,0.0137002515188645,9.440203189849854,False,,6.0,1e-12,1000.0,1.0,0,12,10,10,6,4,4,2,2,0,0,0,0,False,0.5662145660072992,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5101521442545949,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
880c71caf6bb1111,73,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,14,10,6,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
281bada47ca8915b,167,714,0.001740608220844,0.0082578676206427,13.94137477874756,False,,6.0,1e-12,1000.0,1.0,4,14,12,8,6,8,4,2,2,0,0,0,0,False,0.957218860494996,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5203988951244755,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 6 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
da5928c1a009f87e,57,714,0.0010040373049962,0.0042435474412783,3.0172336101531982,False,,6.0,1e-12,1000.0,1.0,2,12,8,6,4,2,2,2,2,0,0,0,0,True,0.056454493281334,0.0020649496408934,3.4877269571580705,3.508834588964472,True,True,,False,0.0926521683424215,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 68 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
930df1314c2671ab,139,714,0.0017512595036876,0.0089457346701108,8.728069543838501,False,,6.0,1e-12,1000.0,1.0,0,10,10,8,4,8,4,0,0,0,0,0,0,False,0.9814682966636904,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.8623425861178736,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
9e375f3712b95ae9,69,714,,,3.297487258911133,False,,6.0,1e-12,1000.0,1.0,0,8,12,6,4,4,2,2,2,0,0,0,0,False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (ra",False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (r",False,False,False,False,False,False,False,False
a4d92ca06240ead3,117,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,2,10,10,10,2,4,4,4,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
662b9fdf18f68a0d,83,714,0.0014201428493476,0.0075003029916346,5.457170009613037,False,,6.0,1e-12,1000.0,1.0,0,8,8,8,6,2,2,2,2,0,0,0,0,False,0.5143064034057617,0.0215628818422772,3.4069958681364056,3.453735031419779,True,False,,False,0.3538392441486972,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 26 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
9b2dad0889573d2d,75,714,0.0014291527810774,0.0081993396764933,6.418698310852051,False,,6.0,1e-12,1000.0,1.0,4,10,10,8,6,2,2,0,0,0,0,0,0,True,0.1636402444866686,0.0034218646526365,3.4699022675836133,3.499347501330991,True,True,,False,0.0939205502195519,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 80 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
36d1c9493a723eb4,141,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,0,10,12,10,2,8,4,2,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
96adc3c7319b912c,215,714,0.0034732745569815,0.0249483796864264,11.881261110305786,False,,6.0,1e-12,1000.0,1.0,4,8,10,10,4,8,4,6,2,0,0,0,0,False,1.5600067364599215,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4685438788221822,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 8 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
31b18f362c28ac4d,69,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,0,14,12,4,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
733b4c5036c5dc4d,119,714,0.0013248712407706,0.0071381706254274,6.221115589141846,False,,6.0,1e-12,1000.0,1.0,2,12,12,6,4,4,4,4,2,0,0,0,0,False,0.3018172096852451,0.0389916023992739,3.353159072103388,3.4212026706007954,True,False,,False,0.1959197586166036,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 7 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
d920bd5fa7d49318,69,714,0.0014583638564821,0.0067928009897891,2.305454969406128,False,,6.0,1e-12,1000.0,1.0,6,14,8,4,2,4,2,4,2,0,0,0,0,True,0.1480874219175564,0.0020615419806489,3.44396291230829,3.481905564480275,True,True,,False,0.1214173257806443,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 48 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
1f62a9c019383ddd,215,714,,,16.702096700668335,False,,6.0,1e-12,1000.0,1.0,0,8,10,10,4,8,4,6,2,0,0,0,0,False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (ra",False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (r",False,False,False,False,False,False,False,False
b4ad4081dd71887a,135,714,0.0012534437671694,0.0061203228139411,9.09454083442688,False,,6.0,1e-12,1000.0,1.0,4,14,10,10,6,4,4,2,2,0,0,0,0,False,0.5572246267450065,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4227633882854312,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
37c7dc1dd2c7a196,181,714,0.0023353908071782,0.0151478602042473,8.37251591682434,False,,6.0,1e-12,1000.0,1.0,6,12,12,10,6,8,2,6,2,0,0,0,0,False,0.7918963423191094,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.4935487234608101,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 14 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
0e355c54b352aa8c,79,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,14,10,8,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
f969807e1f51a4c0,157,714,0.0014457603446238,0.0074271494153349,8.970402240753174,False,,6.0,1e-12,1000.0,1.0,2,12,10,10,6,4,4,4,2,0,0,0,0,False,0.7272397713483222,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 20 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,0.3626637449782552,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
2192a660e725aa71,141,714,0.0015202780176947,0.0075651398156237,6.061330556869507,False,,6.0,1e-12,1000.0,1.0,0,8,8,8,6,4,4,4,2,0,0,0,0,False,0.920886687830572,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.7073548242602709,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 25 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
6a78398b9c2ef2af,129,714,0.0019070456008692,0.0115013307452356,5.766175270080566,False,,6.0,1e-12,1000.0,1.0,4,10,10,10,6,4,2,4,2,0,0,0,0,False,0.4924853395043324,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.3448325645479152,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
dbdc28cb846665f2,89,714,,,4.335739374160767,False,,6.0,1e-12,1000.0,1.0,0,8,10,6,4,4,2,4,2,0,0,0,0,False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (ra",False,,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR on proc 0: Non-numeric atom coords - simulation unstable (src/domain.cpp:790)

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pairwise distance (r",False,False,False,False,False,False,False,False
a6c0aac6c5a0412e,41,714,0.001114765336908,0.0037726810054079,2.1212220191955566,False,,6.0,1e-12,1000.0,1.0,6,10,10,6,4,0,0,0,0,0,0,0,0,True,0.0675356736231142,0.0039509724723731,3.425367913927932,3.539135518277842,True,True,,False,0.050736196023921,0.2356393653671603,-2.07581890955721,25.84579052936171,False,False,,True,True,True,True,False,False,False,False
75669a971cfccca3,119,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,8,12,10,2,4,4,4,2,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
a06527b1000a1ce0,155,714,0.0019422811064183,0.0108505278039653,15.039273262023926,False,,6.0,1e-12,1000.0,1.0,2,8,10,8,6,8,4,0,0,0,0,0,0,False,0.974593366519743,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 10 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairw",False,1.4953326982029853,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
fbef69ab045c5e63,139,714,0.0010285353057965,0.0040696718802646,3.0999324321746826,False,,6.0,1e-12,1000.0,1.0,2,12,10,10,2,8,2,6,2,0,0,0,0,False,0.5892797986179498,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5862375470952159,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 14 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
1fea63dfa5b3408c,71,714,0.0012333216201441,0.0067772590130173,2.317327976226806,False,,6.0,1e-12,1000.0,1.0,4,10,10,4,2,4,2,4,2,0,0,0,0,False,0.0705439232913356,0.0386142369489715,3.4471148039076134,3.462325495217325,True,False,,False,0.0665129347301587,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 99 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
31241f45877bc445,129,714,4.351560197034412e+217,inf,5.559458255767822,False,,6.0,1e-12,1000.0,1.0,0,10,12,8,4,4,4,4,2,0,0,0,0,False,0.7633824132393814,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.6693137124047805,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
45436e2325b4baa9,33,714,0.0010339638584825,0.0018699134097874,2.154971122741699,False,,6.0,1e-12,1000.0,1.0,6,14,4,4,4,2,2,0,0,0,0,0,0,True,0.0763414130143093,0.0024750493131654,3.483624831809077,3.5027043928735964,True,True,,True,0.0803905495414093,0.0023020717317625,2.5318154449803245,6.333797665163882,False,False,,True,True,True,True,True,False,False,False
842b01caebbe4afb,65,714,0.0011710926427907,0.0051933932757295,4.008244752883911,False,,6.0,1e-12,1000.0,1.0,0,12,6,6,6,4,2,0,0,0,0,0,0,False,0.1128644044782216,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 0 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1204121210904268,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 24 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
a36e97042d6c6567,127,714,0.0014580249037262,0.0075668542257969,8.47444462776184,False,,6.0,1e-12,1000.0,1.0,0,12,10,8,4,4,4,4,2,0,0,0,0,False,0.6965790544046397,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.5409553300952151,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
5820ddb1010a480c,89,714,0.0010759525328764,0.0065640653011196,3.567389726638794,False,,6.0,1e-12,1000.0,1.0,0,10,10,10,2,4,2,4,2,0,0,0,0,True,0.4837550853107434,0.0022392885852491,3.461734732480231,3.494398381804391,True,True,,False,0.3512961874520127,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 26 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",True,True,True,True,False,False,False,False
d4e32cdca500939d,79,714,0.0019706671425608,0.0116222315339089,4.676837921142578,False,,6.0,1e-12,1000.0,1.0,6,12,10,4,4,4,2,4,2,0,0,0,0,False,0.1459687933547304,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 6 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.1099219271456452,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 14 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
5a25991ff8a79eee,73,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,4,12,10,6,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
826ef02ae6709334,69,714,0.0013683801082201,0.007881325075597,4.2173848152160645,False,,6.0,1e-12,1000.0,1.0,4,14,8,6,6,2,2,2,2,0,0,0,0,False,0.1253338550300689,0.0312342307544513,3.50192504182138,3.508445927098052,False,True,,False,0.1083583269112855,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 14 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.0

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
ca58c9a44c54cbc8,181,714,0.0022544489617976,0.0125505542465189,6.735552549362183,False,,6.0,1e-12,1000.0,1.0,0,14,12,10,6,8,2,6,2,0,0,0,0,False,0.9294968020300785,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 28 current 2 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=28 atoms, z span [20.0000, 23.3500] Å
Min pairwi",False,0.7199998230649811,,,,True,True,"RuntimeError: Relaxation failed in PODLammpsCalculator.relax_structure (LAMMPS FIRE)
Original error (Exception): ERROR: Lost atoms: original 148 current 8 (src/thermo.cpp:510)
Last input line: minimize 1e-09 0.01

--- diagnostics ---
Structure: N=148 atoms, z span [20.0000, 23.3500] Å
Min pair",False,False,False,False,False,False,False,False
c0f1bd6504d9d2f5,79,714,,,,False,FileNotFoundError: C_coefficients.pod not found.,6.0,1e-12,1000.0,1.0,6,10,10,8,2,4,4,0,0,0,0,0,0,,,,,,True,True,,,,,,,True,True,,False,False,False,False,False,False,False,False
